,0
0,1658379.2371734818
1,1657277.0048376138
2,1657066.0779181968
3,1657066.0779181968
4,1657066.0779181968
5,1657066.0779181968
6,1657066.0779181968
7,1657066.0779181968
8,1657066.0779181968
9,1657066.0779181968
10,1657066.0779181968
11,1657066.0779181968
12,1657066.0779181968
13,1657066.0779181968
14,1657066.0779181968
15,1657066.0779181968
16,1657066.0779181968
17,1657066.0779181968
18,1657066.0779181968
19,1657066.0779181968
20,1657066.0779181968
21,1657066.0779181968
22,1657066.0779181968
23,1657066.0779181968
24,1657066.0779181968
25,1657066.0779181968
26,1657066.0779181968
27,1657066.0779181968
28,1657329.5785728805
29,1657123.6130156124
30,1657123.6130156124
31,1657123.6130156124
32,1657123.6130156124
33,1657123.6130156124
34,1657123.6130156124
35,1657123.6130156124
36,1657123.6130156124
37,1657123.6130156124
38,1657123.6130156124
39,1657123.6130156124
40,1657123.6130156124
41,1657123.6130156124
42,1657123.6130156124
43,1657123.6130156124
44,1657123.6130156124
45,1657123.6130156124
46,1657123.6130156124
47,1657123.6130156124
48,1657123.6130156124
49,1657123.6130156124
50,1657123.6130156124
51,1657123.6130156124
52,1657123.6130156124
53,1657123.6130156124
54,1657123.6130156124
55,1657123.6130156124
56,1657123.6130156124
57,1657123.6130156124
58,1657123.6130156124
59,1657123.6130156124
60,1657123.6130156124
61,1657123.6130156124
62,1657123.6130156124
