,0
0,1259858.1435141487
1,1262615.2851419451
2,1261299.9614811253
3,1266494.952927667
4,1260229.5717377358
5,1258039.124618835
6,1269437.823722743
7,1265533.818002537
8,1265081.0193491788
9,1259532.5380446538
10,1258921.1593316589
11,1251435.3592144758
12,1251171.1722425222
13,1249575.4163195575
14,1257019.0434092197
15,1268212.1063764463
16,1267396.011824445
17,1266758.692822963
18,1259191.1649328577
19,1251871.979830132
20,1247059.778578697
21,1248159.3749000907
22,1264751.7468331577
23,1263371.530132926
24,1266242.5540628878
25,1264240.1527295257
26,1265199.6884962693
27,1266554.6987356276
28,1274541.3162689134
29,1279971.457814343
30,1284773.7307636337
31,1292368.351660072
32,1294916.9530961758
33,1301131.8277822742
34,1300996.3309574437
35,1304420.4653572238
36,1303778.961080813
37,1300884.4723812202
38,1300611.897977262
39,1316152.0575689743
40,1311240.985880069
41,1311014.311292554
42,1305829.0422599055
43,1303861.9066797532
44,1300729.9664331325
45,1302791.4624066448
46,1305053.1568120804
47,1300634.7720445727
48,1298865.4091051563
49,1302380.2493663614
50,1302731.2625471656
51,1301289.5908682647
52,1299258.0430780293
53,1286150.0385579308
54,1287739.5493192403
55,1285134.0002229216
56,1283209.6579668208
57,1284782.0145815033
58,1291947.4832881114
59,1290182.7811594603
60,1295460.9511281098
61,1291490.3505242968
62,1289955.4383732914
