,0
0,1580060.0835413162
1,1584788.6150590729
2,1596877.5033401628
3,1595280.6360698869
4,1595280.6360698869
5,1595280.6360698869
6,1595280.6360698869
7,1595280.6360698869
8,1595280.6360698869
9,1595280.6360698869
10,1595280.6360698869
11,1595280.6360698869
12,1595280.6360698869
13,1595280.6360698869
14,1595280.6360698869
15,1595280.6360698869
16,1595280.6360698869
17,1595280.6360698869
18,1595280.6360698869
19,1595280.6360698869
20,1595280.6360698869
21,1595280.6360698869
22,1595280.6360698869
23,1595280.6360698869
24,1595280.6360698869
25,1595280.6360698869
26,1595280.6360698869
27,1595280.6360698869
28,1595280.6360698869
29,1595280.6360698869
30,1595280.6360698869
31,1595280.6360698869
32,1595280.6360698869
33,1595280.6360698869
34,1595280.6360698869
35,1595280.6360698869
36,1595280.6360698869
37,1595280.6360698869
38,1595280.6360698869
39,1595280.6360698869
40,1595280.6360698869
41,1595280.6360698869
42,1595280.6360698869
43,1595280.6360698869
44,1595280.6360698869
45,1595280.6360698869
46,1595280.6360698869
47,1595280.6360698869
48,1595280.6360698869
49,1595280.6360698869
50,1595280.6360698869
51,1593209.6342154853
52,1593498.7423488405
53,1592099.9625013208
54,1582255.397255226
55,1574669.314934175
56,1589441.6200948493
57,1578460.8922769139
58,1575848.0864616209
59,1584666.7061780714
60,1569809.5645638634
61,1581997.7790138284
62,1592770.372850434
