,0
0,1656752.78625876
1,1657132.7903958908
2,1657009.987940036
3,1657009.987940036
4,1657009.987940036
5,1657009.987940036
6,1657009.987940036
7,1657009.987940036
8,1657009.987940036
9,1657009.987940036
10,1657009.987940036
11,1657009.987940036
12,1657009.987940036
13,1657009.987940036
14,1657009.987940036
15,1657009.987940036
16,1657009.987940036
17,1657009.987940036
18,1657009.987940036
19,1657009.987940036
20,1657009.987940036
21,1657009.987940036
22,1657009.987940036
23,1657009.987940036
24,1657009.987940036
25,1657009.987940036
26,1657009.987940036
27,1657009.987940036
28,1657009.987940036
29,1657009.987940036
30,1657009.987940036
31,1657009.987940036
32,1657009.987940036
33,1657009.987940036
34,1657009.987940036
35,1657009.987940036
36,1657009.987940036
37,1657009.987940036
38,1657009.987940036
39,1657009.987940036
40,1657009.987940036
41,1657009.987940036
42,1657009.987940036
43,1657009.987940036
44,1657009.987940036
45,1657009.987940036
46,1657009.987940036
47,1657009.987940036
48,1657009.987940036
49,1657009.987940036
50,1657009.987940036
51,1657009.987940036
52,1657009.987940036
53,1657009.987940036
54,1657009.987940036
55,1657009.987940036
56,1657009.987940036
57,1657296.5258211317
58,1657264.329009232
59,1659144.6961838407
60,1659565.9475044664
61,1662258.6245575594
62,1660419.855537839
