,0
0,1579537.062252677
1,1580304.7144504779
2,1583803.2256615048
3,1585459.372969792
4,1587212.8309710445
5,1586323.0244582314
6,1581534.6246046769
7,1583431.7408619276
8,1581766.5852432956
9,1591871.0135499253
10,1612227.3416262118
11,1592956.7786989873
12,1607163.8922650756
13,1605525.4344483246
14,1614624.6542890419
15,1599282.6983535679
16,1601702.451858181
17,1617842.5053146472
18,1608490.922906325
19,1608774.9389615005
20,1613881.8716295215
21,1623338.1550813308
22,1615353.6714770193
23,1601466.943410969
24,1599627.8757848088
25,1597172.4617746042
26,1619210.3348307728
27,1628054.935580386
28,1619832.616758784
29,1648562.6430338416
30,1649341.35089329
31,1655020.8731676396
32,1654722.1033222196
33,1663864.4501375137
34,1665337.906624777
35,1662080.811178391
36,1657507.7536884358
37,1654482.4836190152
38,1660345.7604796581
39,1655909.2729134157
40,1651282.7041053283
41,1645633.31049646
42,1633712.8925030439
43,1626091.864194743
44,1647024.2227903684
45,1653097.3277477704
46,1658846.6577963096
47,1654826.36159067
48,1662433.6637721807
49,1666927.371771953
50,1665546.1331947271
51,1663471.244066662
52,1680382.0244604086
53,1656375.3916736993
54,1653806.7616278762
55,1666444.5044733076
56,1660108.3065602966
57,1667079.304169339
58,1679110.6026626886
59,1697688.45212424
60,1658411.169934414
61,1656752.78625876
62,1656752.78625876
